"fare_id","price","currency_type","payment_method","transfers","transfer_duration"
"1_80_1000_20260401","1000","JPY","0","0",
"1_80_1020_20260401","1020","JPY","0","0",
"1_80_1030_20260401","1030","JPY","0","0",
"1_80_1040_20260401","1040","JPY","0","0",
"1_80_1060_20260401","1060","JPY","0","0",
"1_80_1070_20260401","1070","JPY","0","0",
"1_80_1080_20260401","1080","JPY","0","0",
"1_80_1100_20260401","1100","JPY","0","0",
"1_80_1110_20260401","1110","JPY","0","0",
"1_80_1120_20260401","1120","JPY","0","0",
"1_80_1130_20260401","1130","JPY","0","0",
"1_80_1160_20260401","1160","JPY","0","0",
"1_81_150_20260401","150","JPY","0","0",
"1_81_160_20260401","160","JPY","0","0",
"1_81_190_20260401","190","JPY","0","0",
"1_81_210_20260401","210","JPY","0","0",
"1_81_220_20260401","220","JPY","0","0",
"1_81_230_20260401","230","JPY","0","0",
"1_81_240_20260401","240","JPY","0","0",
"1_81_250_20260401","250","JPY","0","0",
"1_81_260_20260401","260","JPY","0","0",
"1_81_270_20260401","270","JPY","0","0",
"1_81_280_20260401","280","JPY","0","0",
"1_81_290_20260401","290","JPY","0","0",
"1_81_300_20260401","300","JPY","0","0",
"1_81_310_20260401","310","JPY","0","0",
"1_81_320_20260401","320","JPY","0","0",
"1_81_330_20260401","330","JPY","0","0",
"1_81_340_20260401","340","JPY","0","0",
"1_81_350_20260401","350","JPY","0","0",
"1_81_360_20260401","360","JPY","0","0",
"1_81_370_20260401","370","JPY","0","0",
"1_81_380_20260401","380","JPY","0","0",
"1_81_390_20260401","390","JPY","0","0",
"1_81_400_20260401","400","JPY","0","0",
"1_81_410_20260401","410","JPY","0","0",
"1_81_420_20260401","420","JPY","0","0",
"1_81_430_20260401","430","JPY","0","0",
"1_81_440_20260401","440","JPY","0","0",
"1_81_450_20260401","450","JPY","0","0",
"1_81_460_20260401","460","JPY","0","0",
"1_81_470_20260401","470","JPY","0","0",
"1_81_480_20260401","480","JPY","0","0",
"1_81_490_20260401","490","JPY","0","0",
"1_81_500_20260401","500","JPY","0","0",
"1_81_510_20260401","510","JPY","0","0",
"1_81_520_20260401","520","JPY","0","0",
"1_81_530_20260401","530","JPY","0","0",
"1_81_540_20260401","540","JPY","0","0",
"1_81_550_20260401","550","JPY","0","0",
"1_81_570_20260401","570","JPY","0","0",
"1_81_580_20260401","580","JPY","0","0",
"1_81_590_20260401","590","JPY","0","0",
"1_81_600_20260401","600","JPY","0","0",
"1_81_610_20260401","610","JPY","0","0",
"1_81_620_20260401","620","JPY","0","0",
"1_81_630_20260401","630","JPY","0","0",
"1_81_640_20260401","640","JPY","0","0",
"1_81_650_20260401","650","JPY","0","0",
"1_81_660_20260401","660","JPY","0","0",
"1_81_670_20260401","670","JPY","0","0",
"1_81_680_20260401","680","JPY","0","0",
"1_81_690_20260401","690","JPY","0","0",
"1_81_700_20260401","700","JPY","0","0",
"1_81_710_20260401","710","JPY","0","0",
"1_81_720_20260401","720","JPY","0","0",
"1_81_730_20260401","730","JPY","0","0",
"1_81_740_20260401","740","JPY","0","0",
"1_81_750_20260401","750","JPY","0","0",
"1_81_760_20260401","760","JPY","0","0",
"1_81_770_20260401","770","JPY","0","0",
"1_81_780_20260401","780","JPY","0","0",
"1_81_790_20260401","790","JPY","0","0",
"1_81_800_20260401","800","JPY","0","0",
"1_81_810_20260401","810","JPY","0","0",
"1_81_820_20260401","820","JPY","0","0",
"1_81_830_20260401","830","JPY","0","0",
"1_81_840_20260401","840","JPY","0","0",
"1_81_850_20260401","850","JPY","0","0",
"1_81_860_20260401","860","JPY","0","0",
"1_81_870_20260401","870","JPY","0","0",
"1_81_880_20260401","880","JPY","0","0",
"1_81_890_20260401","890","JPY","0","0",
"1_81_900_20260401","900","JPY","0","0",
"1_81_910_20260401","910","JPY","0","0",
"1_81_920_20260401","920","JPY","0","0",
"1_81_930_20260401","930","JPY","0","0",
"1_81_940_20260401","940","JPY","0","0",
"1_81_950_20260401","950","JPY","0","0",
"1_81_960_20260401","960","JPY","0","0",
"1_81_970_20260401","970","JPY","0","0",
"1_81_980_20260401","980","JPY","0","0",
"1_81_990_20260401","990","JPY","0","0",
"1_81_1000_20260401","1000","JPY","0","0",
"1_81_1010_20260401","1010","JPY","0","0",
"1_81_1020_20260401","1020","JPY","0","0",
"1_81_1030_20260401","1030","JPY","0","0",
"1_81_1040_20260401","1040","JPY","0","0",
"1_81_1050_20260401","1050","JPY","0","0",
"1_81_1060_20260401","1060","JPY","0","0",
"1_81_1070_20260401","1070","JPY","0","0",
"1_81_1080_20260401","1080","JPY","0","0",
"1_81_1090_20260401","1090","JPY","0","0",
"1_81_1100_20260401","1100","JPY","0","0",
"1_81_1110_20260401","1110","JPY","0","0",
"1_81_1120_20260401","1120","JPY","0","0",
"1_81_1130_20260401","1130","JPY","0","0",
"1_81_1140_20260401","1140","JPY","0","0",
"1_81_1150_20260401","1150","JPY","0","0",
"1_81_1160_20260401","1160","JPY","0","0",
"1_81_1190_20260401","1190","JPY","0","0",
"1_81_1210_20260401","1210","JPY","0","0",
"1_81_1220_20260401","1220","JPY","0","0",
"1_81_1260_20260401","1260","JPY","0","0",
"1_81_1270_20260401","1270","JPY","0","0",
"1_84_190_20260401","190","JPY","0","0",
"1_84_210_20260401","210","JPY","0","0",
"1_84_220_20260401","220","JPY","0","0",
"1_84_230_20260401","230","JPY","0","0",
"1_84_240_20260401","240","JPY","0","0",
"1_84_260_20260401","260","JPY","0","0",
"1_84_270_20260401","270","JPY","0","0",
"1_86_190_20260401","190","JPY","0","0",
"1_86_210_20260401","210","JPY","0","0",
"1_86_220_20260401","220","JPY","0","0",
"1_86_230_20260401","230","JPY","0","0",
"1_86_240_20260401","240","JPY","0","0",
"1_86_270_20260401","270","JPY","0","0",
"1_86_300_20260401","300","JPY","0","0",
"1_87_190_20260401","190","JPY","0","0",
"1_87_210_20260401","210","JPY","0","0",
"1_87_220_20260401","220","JPY","0","0",
"1_87_230_20260401","230","JPY","0","0",
"1_88_190_20260401","190","JPY","0","0",
"1_88_220_20260401","220","JPY","0","0",
"1_89_190_20260401","190","JPY","0","0",
"1_89_210_20260401","210","JPY","0","0",
"1_89_220_20260401","220","JPY","0","0",
"1_89_230_20260401","230","JPY","0","0",
"1_89_240_20260401","240","JPY","0","0",
"1_89_270_20260401","270","JPY","0","0",
"1_91_190_20260401","190","JPY","0","0",
"1_91_210_20260401","210","JPY","0","0",
"1_91_220_20260401","220","JPY","0","0",
"1_91_230_20260401","230","JPY","0","0",
"1_91_240_20260401","240","JPY","0","0",
"1_91_250_20260401","250","JPY","0","0",
"1_91_260_20260401","260","JPY","0","0",
"1_91_270_20260401","270","JPY","0","0",
"1_91_280_20260401","280","JPY","0","0",
"1_91_300_20260401","300","JPY","0","0",
"1_91_310_20260401","310","JPY","0","0",
"1_91_320_20260401","320","JPY","0","0",
"1_91_350_20260401","350","JPY","0","0",
"1_91_360_20260401","360","JPY","0","0",
"1_91_410_20260401","410","JPY","0","0",
"1_95_190_20260401","190","JPY","0","0",
"1_95_210_20260401","210","JPY","0","0",
"1_95_220_20260401","220","JPY","0","0",
"1_95_230_20260401","230","JPY","0","0",
"1_95_240_20260401","240","JPY","0","0",
"1_95_250_20260401","250","JPY","0","0",
"1_95_260_20260401","260","JPY","0","0",
"1_95_270_20260401","270","JPY","0","0",
"1_95_280_20260401","280","JPY","0","0",
"1_95_290_20260401","290","JPY","0","0",
"1_95_300_20260401","300","JPY","0","0",
"1_95_310_20260401","310","JPY","0","0",
"1_95_320_20260401","320","JPY","0","0",
"1_95_330_20260401","330","JPY","0","0",
"1_95_340_20260401","340","JPY","0","0",
"1_95_350_20260401","350","JPY","0","0",
"1_95_360_20260401","360","JPY","0","0",
"1_95_370_20260401","370","JPY","0","0",
"1_95_380_20260401","380","JPY","0","0",
"1_95_390_20260401","390","JPY","0","0",
"1_95_400_20260401","400","JPY","0","0",
"1_95_410_20260401","410","JPY","0","0",
"1_95_420_20260401","420","JPY","0","0",
"1_95_430_20260401","430","JPY","0","0",
"1_95_440_20260401","440","JPY","0","0",
"1_95_450_20260401","450","JPY","0","0",
"1_95_460_20260401","460","JPY","0","0",
"1_95_480_20260401","480","JPY","0","0",
"1_95_490_20260401","490","JPY","0","0",
"1_95_500_20260401","500","JPY","0","0",
"1_95_510_20260401","510","JPY","0","0",
"1_95_520_20260401","520","JPY","0","0",
"1_95_530_20260401","530","JPY","0","0",
"1_95_540_20260401","540","JPY","0","0",
"1_95_550_20260401","550","JPY","0","0",
"1_95_570_20260401","570","JPY","0","0",
"1_95_580_20260401","580","JPY","0","0",
"1_95_590_20260401","590","JPY","0","0",
"1_95_600_20260401","600","JPY","0","0",
"1_95_610_20260401","610","JPY","0","0",
"1_95_620_20260401","620","JPY","0","0",
"1_95_630_20260401","630","JPY","0","0",
"1_95_640_20260401","640","JPY","0","0",
"1_95_650_20260401","650","JPY","0","0",
"1_95_660_20260401","660","JPY","0","0",
"1_95_670_20260401","670","JPY","0","0",
"1_95_680_20260401","680","JPY","0","0",
"1_95_690_20260401","690","JPY","0","0",
"1_95_700_20260401","700","JPY","0","0",
"1_95_710_20260401","710","JPY","0","0",
"1_95_730_20260401","730","JPY","0","0",
"1_95_740_20260401","740","JPY","0","0",
"1_95_750_20260401","750","JPY","0","0",
"1_95_780_20260401","780","JPY","0","0",
"1_95_790_20260401","790","JPY","0","0",
"1_95_810_20260401","810","JPY","0","0",
"1_95_830_20260401","830","JPY","0","0",
"1_98_190_20260401","190","JPY","0","0",
"1_98_210_20260401","210","JPY","0","0",
"1_98_220_20260401","220","JPY","0","0",
"1_98_230_20260401","230","JPY","0","0",
"1_101_190_20260401","190","JPY","0","0",
"1_101_210_20260401","210","JPY","0","0",
"1_101_220_20260401","220","JPY","0","0",
"1_101_230_20260401","230","JPY","0","0",
"1_102_190_20260401","190","JPY","0","0",
"1_102_210_20260401","210","JPY","0","0",
"1_102_220_20260401","220","JPY","0","0",
"1_102_230_20260401","230","JPY","0","0",
"1_102_240_20260401","240","JPY","0","0",
"1_103_190_20260401","190","JPY","0","0",
"1_103_210_20260401","210","JPY","0","0",
"1_103_220_20260401","220","JPY","0","0",
"1_103_230_20260401","230","JPY","0","0",
"1_103_240_20260401","240","JPY","0","0",
"1_103_250_20260401","250","JPY","0","0",
"1_103_260_20260401","260","JPY","0","0",
"1_103_270_20260401","270","JPY","0","0",
"1_103_280_20260401","280","JPY","0","0",
"1_103_290_20260401","290","JPY","0","0",
"1_103_300_20260401","300","JPY","0","0",
"1_103_310_20260401","310","JPY","0","0",
"1_103_320_20260401","320","JPY","0","0",
"1_103_340_20260401","340","JPY","0","0",
"1_103_360_20260401","360","JPY","0","0",
"1_103_380_20260401","380","JPY","0","0",
"1_103_390_20260401","390","JPY","0","0",
"1_103_410_20260401","410","JPY","0","0",
"1_103_440_20260401","440","JPY","0","0",
"1_103_450_20260401","450","JPY","0","0",
"1_103_480_20260401","480","JPY","0","0",
"1_104_190_20260401","190","JPY","0","0",
"1_104_200_20260401","200","JPY","0","0",
"1_104_210_20260401","210","JPY","0","0",
"1_104_220_20260401","220","JPY","0","0",
"1_104_230_20260401","230","JPY","0","0",
"1_104_240_20260401","240","JPY","0","0",
"1_104_250_20260401","250","JPY","0","0",
"1_104_260_20260401","260","JPY","0","0",
"1_104_270_20260401","270","JPY","0","0",
"1_104_280_20260401","280","JPY","0","0",
"1_104_290_20260401","290","JPY","0","0",
"1_104_300_20260401","300","JPY","0","0",
"1_104_310_20260401","310","JPY","0","0",
"1_104_320_20260401","320","JPY","0","0",
"1_104_330_20260401","330","JPY","0","0",
"1_104_340_20260401","340","JPY","0","0",
"1_104_350_20260401","350","JPY","0","0",
"1_104_360_20260401","360","JPY","0","0",
"1_104_370_20260401","370","JPY","0","0",
"1_104_380_20260401","380","JPY","0","0",
"1_104_390_20260401","390","JPY","0","0",
"1_104_410_20260401","410","JPY","0","0",
"1_108_190_20260401","190","JPY","0","0",
"1_108_210_20260401","210","JPY","0","0",
"1_108_220_20260401","220","JPY","0","0",
"1_108_230_20260401","230","JPY","0","0",
"1_108_240_20260401","240","JPY","0","0",
"1_108_250_20260401","250","JPY","0","0",
"1_108_260_20260401","260","JPY","0","0",
"1_108_270_20260401","270","JPY","0","0",
"1_108_290_20260401","290","JPY","0","0",
"1_108_310_20260401","310","JPY","0","0",
"1_108_320_20260401","320","JPY","0","0",
"1_108_330_20260401","330","JPY","0","0",
"1_108_380_20260401","380","JPY","0","0",
"1_108_400_20260401","400","JPY","0","0",
"1_110_190_20260401","190","JPY","0","0",
"1_110_210_20260401","210","JPY","0","0",
"1_110_220_20260401","220","JPY","0","0",
"1_110_230_20260401","230","JPY","0","0",
"1_111_190_20260401","190","JPY","0","0",
"1_111_210_20260401","210","JPY","0","0",
"1_111_220_20260401","220","JPY","0","0",
"1_111_230_20260401","230","JPY","0","0",
"1_111_240_20260401","240","JPY","0","0",
"1_111_250_20260401","250","JPY","0","0",
"1_111_260_20260401","260","JPY","0","0",
"1_111_270_20260401","270","JPY","0","0",
"1_111_280_20260401","280","JPY","0","0",
"1_111_290_20260401","290","JPY","0","0",
"1_111_300_20260401","300","JPY","0","0",
"1_111_310_20260401","310","JPY","0","0",
"1_111_320_20260401","320","JPY","0","0",
"1_111_340_20260401","340","JPY","0","0",
"1_111_360_20260401","360","JPY","0","0",
"1_111_380_20260401","380","JPY","0","0",
"1_111_390_20260401","390","JPY","0","0",
"1_111_400_20260401","400","JPY","0","0",
"1_111_410_20260401","410","JPY","0","0",
"1_111_430_20260401","430","JPY","0","0",
"1_111_440_20260401","440","JPY","0","0",
"1_111_450_20260401","450","JPY","0","0",
"1_111_470_20260401","470","JPY","0","0",
"1_111_480_20260401","480","JPY","0","0",
"1_121_190_20260401","190","JPY","0","0",
"1_121_210_20260401","210","JPY","0","0",
"1_121_230_20260401","230","JPY","0","0",
"1_125_190_20260401","190","JPY","0","0",
"1_125_210_20260401","210","JPY","0","0",
"1_125_220_20260401","220","JPY","0","0",
"1_125_230_20260401","230","JPY","0","0",
"1_125_240_20260401","240","JPY","0","0",
"1_125_250_20260401","250","JPY","0","0",
"1_125_260_20260401","260","JPY","0","0",
"1_125_280_20260401","280","JPY","0","0",
"1_125_300_20260401","300","JPY","0","0",
"1_125_330_20260401","330","JPY","0","0",
"1_125_390_20260401","390","JPY","0","0",
"3_138_190_20260401","190","JPY","0","0",
"3_138_200_20260401","200","JPY","0","0",
"3_138_210_20260401","210","JPY","0","0",
"3_138_220_20260401","220","JPY","0","0",
"3_138_230_20260401","230","JPY","0","0",
"3_138_240_20260401","240","JPY","0","0",
"3_138_250_20260401","250","JPY","0","0",
"3_138_260_20260401","260","JPY","0","0",
"3_138_280_20260401","280","JPY","0","0",
"3_138_290_20260401","290","JPY","0","0",
"3_138_300_20260401","300","JPY","0","0",
"3_138_320_20260401","320","JPY","0","0",
"3_138_330_20260401","330","JPY","0","0",
"3_138_340_20260401","340","JPY","0","0",
"3_138_350_20260401","350","JPY","0","0",
"3_138_360_20260401","360","JPY","0","0",
"3_138_370_20260401","370","JPY","0","0",
"3_138_380_20260401","380","JPY","0","0",
"3_138_390_20260401","390","JPY","0","0",
"3_138_400_20260401","400","JPY","0","0",
"3_138_410_20260401","410","JPY","0","0",
"3_138_420_20260401","420","JPY","0","0",
"3_138_430_20260401","430","JPY","0","0",
"3_138_440_20260401","440","JPY","0","0",
"3_138_450_20260401","450","JPY","0","0",
"3_138_460_20260401","460","JPY","0","0",
"3_138_470_20260401","470","JPY","0","0",
"3_138_480_20260401","480","JPY","0","0",
"3_138_490_20260401","490","JPY","0","0",
"3_138_500_20260401","500","JPY","0","0",
"3_138_510_20260401","510","JPY","0","0",
"3_138_520_20260401","520","JPY","0","0",
"3_138_530_20260401","530","JPY","0","0",
"3_138_540_20260401","540","JPY","0","0",
"3_138_550_20260401","550","JPY","0","0",
"3_138_560_20260401","560","JPY","0","0",
"3_138_570_20260401","570","JPY","0","0",
"3_138_580_20260401","580","JPY","0","0",
"3_138_590_20260401","590","JPY","0","0",
"3_138_600_20260401","600","JPY","0","0",
"3_138_610_20260401","610","JPY","0","0",
"3_138_620_20260401","620","JPY","0","0",
"3_138_630_20260401","630","JPY","0","0",
"3_138_640_20260401","640","JPY","0","0",
"3_138_650_20260401","650","JPY","0","0",
"3_138_660_20260401","660","JPY","0","0",
"3_138_670_20260401","670","JPY","0","0",
"3_138_690_20260401","690","JPY","0","0",
"3_138_700_20260401","700","JPY","0","0",
"3_138_710_20260401","710","JPY","0","0",
"3_138_720_20260401","720","JPY","0","0",
"3_138_750_20260401","750","JPY","0","0",
"1_146_190_20260401","190","JPY","0","0",
"1_148_150_20260401","150","JPY","0","0",
"1_163_150_20260401","150","JPY","0","0",
"1_163_190_20260401","190","JPY","0","0",
"1_163_200_20260401","200","JPY","0","0",
"1_163_210_20260401","210","JPY","0","0",
"1_163_220_20260401","220","JPY","0","0",
"1_163_230_20260401","230","JPY","0","0",
"1_163_240_20260401","240","JPY","0","0",
"1_163_250_20260401","250","JPY","0","0",
"1_163_260_20260401","260","JPY","0","0",
"1_163_270_20260401","270","JPY","0","0",
"1_163_280_20260401","280","JPY","0","0",
"1_163_290_20260401","290","JPY","0","0",
"1_163_310_20260401","310","JPY","0","0",
"1_163_360_20260401","360","JPY","0","0",
"1_163_370_20260401","370","JPY","0","0",
"1_163_380_20260401","380","JPY","0","0",
"1_163_400_20260401","400","JPY","0","0",
"1_163_410_20260401","410","JPY","0","0",
"1_163_420_20260401","420","JPY","0","0",
"1_163_450_20260401","450","JPY","0","0",
"1_166_190_20260401","190","JPY","0","0",
"1_166_210_20260401","210","JPY","0","0",
"1_166_220_20260401","220","JPY","0","0",
"1_166_230_20260401","230","JPY","0","0",
"1_166_240_20260401","240","JPY","0","0",
"1_166_250_20260401","250","JPY","0","0",
"1_166_260_20260401","260","JPY","0","0",
"1_166_270_20260401","270","JPY","0","0",
"1_166_280_20260401","280","JPY","0","0",
"1_166_290_20260401","290","JPY","0","0",
"1_166_300_20260401","300","JPY","0","0",
"1_166_310_20260401","310","JPY","0","0",
"1_166_320_20260401","320","JPY","0","0",
"1_166_330_20260401","330","JPY","0","0",
"1_166_340_20260401","340","JPY","0","0",
"1_166_350_20260401","350","JPY","0","0",
"1_166_360_20260401","360","JPY","0","0",
"1_166_370_20260401","370","JPY","0","0",
"1_166_380_20260401","380","JPY","0","0",
"1_166_390_20260401","390","JPY","0","0",
"1_166_400_20260401","400","JPY","0","0",
"1_166_410_20260401","410","JPY","0","0",
"1_166_420_20260401","420","JPY","0","0",
"1_166_430_20260401","430","JPY","0","0",
"1_166_440_20260401","440","JPY","0","0",
"1_166_450_20260401","450","JPY","0","0",
"1_166_460_20260401","460","JPY","0","0",
"1_166_470_20260401","470","JPY","0","0",
"1_166_480_20260401","480","JPY","0","0",
"1_166_490_20260401","490","JPY","0","0",
"1_166_500_20260401","500","JPY","0","0",
"1_166_510_20260401","510","JPY","0","0",
"1_166_520_20260401","520","JPY","0","0",
"1_166_530_20260401","530","JPY","0","0",
"1_166_540_20260401","540","JPY","0","0",
"1_166_550_20260401","550","JPY","0","0",
"1_166_560_20260401","560","JPY","0","0",
"1_166_570_20260401","570","JPY","0","0",
"1_166_580_20260401","580","JPY","0","0",
"1_166_590_20260401","590","JPY","0","0",
"1_166_600_20260401","600","JPY","0","0",
"1_166_610_20260401","610","JPY","0","0",
"1_166_620_20260401","620","JPY","0","0",
"1_166_630_20260401","630","JPY","0","0",
"1_166_650_20260401","650","JPY","0","0",
"1_166_660_20260401","660","JPY","0","0",
"1_166_670_20260401","670","JPY","0","0",
"1_166_680_20260401","680","JPY","0","0",
"1_166_690_20260401","690","JPY","0","0",
"1_166_700_20260401","700","JPY","0","0",
"1_166_710_20260401","710","JPY","0","0",
"1_166_720_20260401","720","JPY","0","0",
"1_166_730_20260401","730","JPY","0","0",
"1_166_750_20260401","750","JPY","0","0",
"1_166_760_20260401","760","JPY","0","0",
"1_166_780_20260401","780","JPY","0","0",
"1_166_790_20260401","790","JPY","0","0",
"1_166_800_20260401","800","JPY","0","0",
"1_166_810_20260401","810","JPY","0","0",
"1_166_820_20260401","820","JPY","0","0",
"1_166_830_20260401","830","JPY","0","0",
"1_166_850_20260401","850","JPY","0","0",
"1_166_860_20260401","860","JPY","0","0",
"1_166_870_20260401","870","JPY","0","0",
"1_166_890_20260401","890","JPY","0","0",
"1_166_900_20260401","900","JPY","0","0",
"1_166_910_20260401","910","JPY","0","0",
"1_166_920_20260401","920","JPY","0","0",
"1_166_930_20260401","930","JPY","0","0",
"1_166_950_20260401","950","JPY","0","0",
"1_166_960_20260401","960","JPY","0","0",
"1_166_990_20260401","990","JPY","0","0",
"1_166_1000_20260401","1000","JPY","0","0",
"1_166_1030_20260401","1030","JPY","0","0",
"1_166_1050_20260401","1050","JPY","0","0",
"1_168_190_20260401","190","JPY","0","0",
"1_168_210_20260401","210","JPY","0","0",
"1_168_220_20260401","220","JPY","0","0",
"1_168_230_20260401","230","JPY","0","0",
"1_168_240_20260401","240","JPY","0","0",
"1_168_250_20260401","250","JPY","0","0",
"1_168_260_20260401","260","JPY","0","0",
"1_168_270_20260401","270","JPY","0","0",
"1_168_280_20260401","280","JPY","0","0",
"1_168_290_20260401","290","JPY","0","0",
"1_168_300_20260401","300","JPY","0","0",
"1_168_310_20260401","310","JPY","0","0",
"1_168_320_20260401","320","JPY","0","0",
"1_168_330_20260401","330","JPY","0","0",
"1_168_340_20260401","340","JPY","0","0",
"1_168_350_20260401","350","JPY","0","0",
"1_168_360_20260401","360","JPY","0","0",
"1_168_370_20260401","370","JPY","0","0",
"1_168_380_20260401","380","JPY","0","0",
"1_168_390_20260401","390","JPY","0","0",
"1_168_400_20260401","400","JPY","0","0",
"1_168_410_20260401","410","JPY","0","0",
"1_168_420_20260401","420","JPY","0","0",
"1_168_430_20260401","430","JPY","0","0",
"1_168_440_20260401","440","JPY","0","0",
"1_168_450_20260401","450","JPY","0","0",
"1_168_460_20260401","460","JPY","0","0",
"1_168_470_20260401","470","JPY","0","0",
"1_168_480_20260401","480","JPY","0","0",
"1_168_490_20260401","490","JPY","0","0",
"1_168_500_20260401","500","JPY","0","0",
"1_168_510_20260401","510","JPY","0","0",
"1_168_520_20260401","520","JPY","0","0",
"1_168_530_20260401","530","JPY","0","0",
"1_168_540_20260401","540","JPY","0","0",
"1_168_550_20260401","550","JPY","0","0",
"1_168_560_20260401","560","JPY","0","0",
"1_168_570_20260401","570","JPY","0","0",
"1_168_580_20260401","580","JPY","0","0",
"1_168_590_20260401","590","JPY","0","0",
"1_168_600_20260401","600","JPY","0","0",
"1_168_610_20260401","610","JPY","0","0",
"1_168_620_20260401","620","JPY","0","0",
"1_168_630_20260401","630","JPY","0","0",
"1_168_640_20260401","640","JPY","0","0",
"1_168_650_20260401","650","JPY","0","0",
"1_168_660_20260401","660","JPY","0","0",
"1_168_670_20260401","670","JPY","0","0",
"1_168_680_20260401","680","JPY","0","0",
"1_168_690_20260401","690","JPY","0","0",
"1_168_700_20260401","700","JPY","0","0",
"1_168_710_20260401","710","JPY","0","0",
"1_168_720_20260401","720","JPY","0","0",
"1_168_730_20260401","730","JPY","0","0",
"1_168_740_20260401","740","JPY","0","0",
"1_168_750_20260401","750","JPY","0","0",
"1_168_760_20260401","760","JPY","0","0",
"1_168_780_20260401","780","JPY","0","0",
"1_168_790_20260401","790","JPY","0","0",
"1_168_800_20260401","800","JPY","0","0",
"1_168_810_20260401","810","JPY","0","0",
"1_168_820_20260401","820","JPY","0","0",
"1_168_830_20260401","830","JPY","0","0",
"1_168_840_20260401","840","JPY","0","0",
"1_168_850_20260401","850","JPY","0","0",
"1_168_860_20260401","860","JPY","0","0",
"1_168_870_20260401","870","JPY","0","0",
"1_168_880_20260401","880","JPY","0","0",
"1_168_890_20260401","890","JPY","0","0",
"1_168_900_20260401","900","JPY","0","0",
"1_168_910_20260401","910","JPY","0","0",
"1_168_920_20260401","920","JPY","0","0",
"1_168_930_20260401","930","JPY","0","0",
"1_168_940_20260401","940","JPY","0","0",
"1_168_950_20260401","950","JPY","0","0",
"1_168_960_20260401","960","JPY","0","0",
"1_168_970_20260401","970","JPY","0","0",
"1_168_980_20260401","980","JPY","0","0",
"1_168_990_20260401","990","JPY","0","0",
"1_168_1000_20260401","1000","JPY","0","0",
"1_168_1010_20260401","1010","JPY","0","0",
"1_168_1020_20260401","1020","JPY","0","0",
"1_168_1030_20260401","1030","JPY","0","0",
"1_168_1040_20260401","1040","JPY","0","0",
"1_168_1050_20260401","1050","JPY","0","0",
"1_168_1060_20260401","1060","JPY","0","0",
"1_168_1070_20260401","1070","JPY","0","0",
"1_168_1080_20260401","1080","JPY","0","0",
"1_168_1090_20260401","1090","JPY","0","0",
"1_168_1100_20260401","1100","JPY","0","0",
"1_168_1110_20260401","1110","JPY","0","0",
"1_168_1120_20260401","1120","JPY","0","0",
"1_168_1130_20260401","1130","JPY","0","0",
"1_168_1140_20260401","1140","JPY","0","0",
"1_168_1150_20260401","1150","JPY","0","0",
"1_168_1160_20260401","1160","JPY","0","0",
"1_168_1170_20260401","1170","JPY","0","0",
"1_168_1180_20260401","1180","JPY","0","0",
"1_168_1190_20260401","1190","JPY","0","0",
"1_168_1200_20260401","1200","JPY","0","0",
"1_168_1210_20260401","1210","JPY","0","0",
"1_168_1220_20260401","1220","JPY","0","0",
"1_168_1230_20260401","1230","JPY","0","0",
"1_168_1240_20260401","1240","JPY","0","0",
"1_168_1250_20260401","1250","JPY","0","0",
"1_168_1260_20260401","1260","JPY","0","0",
"1_168_1270_20260401","1270","JPY","0","0",
"1_168_1280_20260401","1280","JPY","0","0",
"1_168_1290_20260401","1290","JPY","0","0",
"1_168_1300_20260401","1300","JPY","0","0",
"1_168_1310_20260401","1310","JPY","0","0",
"1_168_1320_20260401","1320","JPY","0","0",
"1_168_1330_20260401","1330","JPY","0","0",
"1_168_1340_20260401","1340","JPY","0","0",
"1_168_1350_20260401","1350","JPY","0","0",
"1_168_1380_20260401","1380","JPY","0","0",
"1_179_190_20260401","190","JPY","0","0",
"1_179_250_20260401","250","JPY","0","0",
"1_179_260_20260401","260","JPY","0","0",
"1_179_360_20260401","360","JPY","0","0",
"1_179_380_20260401","380","JPY","0","0",
"1_179_420_20260401","420","JPY","0","0",
"1_179_440_20260401","440","JPY","0","0",
"1_179_480_20260401","480","JPY","0","0",
"1_179_510_20260401","510","JPY","0","0",
"1_179_570_20260401","570","JPY","0","0",
"1_179_580_20260401","580","JPY","0","0",
"1_179_600_20260401","600","JPY","0","0",
"1_179_630_20260401","630","JPY","0","0",
"1_179_660_20260401","660","JPY","0","0",
"1_179_850_20260401","850","JPY","0","0",
"1_179_900_20260401","900","JPY","0","0",
"1_179_1000_20260401","1000","JPY","0","0",
"1_215_190_20260401","190","JPY","0","0",
"1_215_210_20260401","210","JPY","0","0",
"1_215_220_20260401","220","JPY","0","0",
"1_215_230_20260401","230","JPY","0","0",
"1_215_240_20260401","240","JPY","0","0",
"1_215_260_20260401","260","JPY","0","0",
"1_215_280_20260401","280","JPY","0","0",
"1_215_290_20260401","290","JPY","0","0",
"1_215_300_20260401","300","JPY","0","0",
"1_215_310_20260401","310","JPY","0","0",
"1_215_330_20260401","330","JPY","0","0",
"1_215_340_20260401","340","JPY","0","0",
"1_215_360_20260401","360","JPY","0","0",
"1_215_380_20260401","380","JPY","0","0",
"1_215_390_20260401","390","JPY","0","0",
"1_215_410_20260401","410","JPY","0","0",
"1_215_420_20260401","420","JPY","0","0",
"1_215_440_20260401","440","JPY","0","0",
"1_215_490_20260401","490","JPY","0","0",
"1_501_200_20260401","200","JPY","0","0",
"1_605_150_20260401","150","JPY","0","0",
